gbifID,bibliographicCitation,identifier,modified,rightsHolder,type,datasetID,institutionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,occurrenceID,catalogNumber,recordNumber,recordedBy,occurrenceStatus,associatedReferences,associatedSequences,fieldNumber,eventDate,year,month,day,verbatimEventDate,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,taxonID,scientificName,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
3409876519,"Fedele Airoldi (2022-05-08) INFOFLORA-TRAC-10791614. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10791614,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10791614,INFOFLORA-TRAC-10791614,,Airoldi Fedele,PRESENT,,,,2021-08-12T00:00:00,2021,8,12,,CH,Ti,,,,,,,,,,,,46.33882,8.51019,3535,,,infospecies.ch:infoflora:155600,Eriophorum vaginatum L.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,Eriophorum,Eriophorum,,,vaginatum,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:56.155Z,2198,2,,,,,,,true,false,2730185,2730185,6,7707728,196,1369,7708,2730118,,2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum vaginatum L.,,DWC_ARCHIVE,2022-09-09T00:42:56.155Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.8_1,Vallemaggia,CHE.21.8.2_1,Bosco Gurin,LC
3409862085,"Mission Cabane, Annemarie Masswadeh (2022-05-08) INFOFLORA-TRAC-10571756. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10571756,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10571756,INFOFLORA-TRAC-10571756,,Masswadeh Annemarie,PRESENT,,,,2021-07-22T00:00:00,2021,7,22,,CH,Ti,,,,,,,,,,,,46.47173,8.70813,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:44.263Z,2032,,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:44.263Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.16_1,Prato Leventina,NE
3409834732,"Laura Milani (2022-05-08) INFOFLORA-TRAC-10537239. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10537239,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10537239,INFOFLORA-TRAC-10537239,,Torriani Laura,PRESENT,,,,2021-07-16T00:00:00,2021,7,16,,CH,Ti,,,,,,,,,,,,46.56168,8.71024,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:15.090Z,1982,,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:15.090Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.17_1,Quinto,NE
3409813620,"Cantone Ticino (2022-05-08) INFOFLORA-TRAC-10881127. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10881127,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10881127,INFOFLORA-TRAC-10881127,,"Schoenenberger Nicola, Bellosi Bruno",PRESENT,,,,2020-07-15T00:00:00,2020,7,15,,CH,Ti,,,,,,,,,,,,46.33752,8.64005,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:12.384Z,427,1,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:12.384Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.8_1,Vallemaggia,CHE.21.8.5_1,Cevio,NE
3409807143,"Markus Bichsel (2022-05-08) INFOFLORA-TRAC-10461186. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10461186,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10461186,INFOFLORA-TRAC-10461186,,Bichsel Markus,PRESENT,,,,2021-06-22T00:00:00,2021,6,22,,CH,Ti,,,,,,,,,,,,46.19688,9.09042,3535,,,infospecies.ch:infoflora:155600,Eriophorum vaginatum L.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,Eriophorum,Eriophorum,,,vaginatum,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:38.102Z,1774.5,2.5,,,,,,,true,false,2730185,2730185,6,7707728,196,1369,7708,2730118,,2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum vaginatum L.,,DWC_ARCHIVE,2022-09-09T00:42:38.102Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.1_1,Bellinzona,CHE.21.1.1_1,Arbedo-Castione,LC
3409770154,"David Frey (2022-05-08) INFOFLORA-TRAC-10543471. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10543471,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10543471,INFOFLORA-TRAC-10543471,,Frey David,PRESENT,,,,2021-07-18T00:00:00,2021,7,18,,CH,Ti,,,,,,,,,,,,46.55846,8.97103,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:10.415Z,1203,,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:10.415Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.2_1,Blenio,NE
3409762038,"Konrad Egli (2022-05-08) INFOFLORA-TRAC-10472679. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10472679,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10472679,INFOFLORA-TRAC-10472679,,Egli Konrad,PRESENT,,,,2021-07-02T00:00:00,2021,7,2,,CH,Ti,,,,,,,,,,,,46.51741,8.64404,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:43:07.778Z,1829.5,20.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:43:07.778Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.1_1,Airolo,NE
3409759514,"Antonella Borsari (2022-05-08) INFOFLORA-TRAC-10821080. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10821080,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10821080,INFOFLORA-TRAC-10821080,,Borsari Antonella,PRESENT,,,,2021-08-02T00:00:00,2021,8,2,,CH,Ti,,,,,,,,,,,,46.42523,8.83715,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:41:56.285Z,837,9,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:41:56.285Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.8_1,Chironico,NE
3409719192,"Giacomo Catenazzi (2022-05-08) INFOFLORA-TRAC-10966551. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10966551,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10966551,INFOFLORA-TRAC-10966551,,Catenazzi Giacomo,PRESENT,,,,2021-10-10T00:00:00,2021,10,10,,CH,Ti,,,,,,,,,,,,45.88303,9.01655,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:55.694Z,676.5,3.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:55.694Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.6_1,Mendrisio,CHE.21.6.6_1,Castel San Pietro,NE
3409696294,"Philippe Juillerat (2022-05-08) INFOFLORA-TRAC-10843933. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10843933,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10843933,INFOFLORA-TRAC-10843933,,Juillerat Philippe,PRESENT,,,,2021-08-14T00:00:00,2021,8,14,,CH,Ti,,,,,,,,,,,,46.01794,9.02044,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:15.351Z,810,2,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:15.351Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.5_1,Lugano,CHE.21.5.34_1,Lugano,NE
3409643455,"Società Botanica Ticinese, Laura Torriani (2022-05-08) INFOFLORA-TRAC-10537186. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10537186,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10537186,INFOFLORA-TRAC-10537186,,Torriani Laura,PRESENT,,,,2021-07-17T00:00:00,2021,7,17,,CH,Ti,,,,,,,,,,,,46.51741,8.64404,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:13.011Z,1811,9,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:13.011Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.1_1,Airolo,NE
3409627255,"Cantone Ticino (2022-05-08) INFOFLORA-TRAC-10879054. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10879054,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10879054,INFOFLORA-TRAC-10879054,,"Schoenenberger Nicola, Bellosi Bruno",PRESENT,,,,2020-07-14T00:00:00,2020,7,14,,CH,Ti,,,,,,,,,,,,46.29255,8.63906,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:03.735Z,361.5,0.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:03.735Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.8_1,Vallemaggia,CHE.21.8.8_1,Maggia,NE
3409617127,"Michele Jurietti (2022-05-08) INFOFLORA-TRAC-10476508. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10476508,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10476508,INFOFLORA-TRAC-10476508,,Jurietti Michele,PRESENT,,,,2021-07-01T00:00:00,2021,7,1,,CH,Ti,,,,,,,,,,,,46.33447,8.89976,3535,,,infospecies.ch:infoflora:155600,Eriophorum vaginatum L.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,Eriophorum,Eriophorum,,,vaginatum,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:12.150Z,1708,,,,,,,,true,false,2730185,2730185,6,7707728,196,1369,7708,2730118,,2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum vaginatum L.,,DWC_ARCHIVE,2022-09-09T00:42:12.150Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.14_1,Personico,LC
3409597094,"Christa Beck (2022-05-08) INFOFLORA-TRAC-10572354. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10572354,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10572354,INFOFLORA-TRAC-10572354,,Beck Christa,PRESENT,,,,2021-07-18T00:00:00,2021,7,18,,CH,Ti,,,,,,,,,,,,46.55846,8.97103,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:48.431Z,1619,14,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:48.431Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.2_1,Blenio,NE
3409590964,"Michele Jurietti (2022-05-08) INFOFLORA-TRAC-10476509. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10476509,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10476509,INFOFLORA-TRAC-10476509,,Jurietti Michele,PRESENT,,,,2021-07-01T00:00:00,2021,7,1,,CH,Ti,,,,,,,,,,,,46.33361,8.96468,3535,,,infospecies.ch:infoflora:155600,Eriophorum vaginatum L.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,Eriophorum,Eriophorum,,,vaginatum,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:44.571Z,1670.5,2.5,,,,,,,true,false,2730185,2730185,6,7707728,196,1369,7708,2730118,,2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum vaginatum L.,,DWC_ARCHIVE,2022-09-09T00:42:44.571Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.7_1,Riviera,CHE.21.7.4_1,Iragna,LC
3409572789,"Mission Cabane, Annemarie Masswadeh (2022-05-08) INFOFLORA-TRAC-10572019. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10572019,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10572019,INFOFLORA-TRAC-10572019,,Masswadeh Annemarie,PRESENT,,,,2021-07-20T00:00:00,2021,7,20,,CH,Ti,,,,,,,,,,,,46.47173,8.70813,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:43:02.144Z,1837.5,7.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:43:02.144Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.16_1,Prato Leventina,NE
3409553583,"Jérôme Gremaud (2022-05-08) INFOFLORA-TRAC-10520299. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10520299,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10520299,INFOFLORA-TRAC-10520299,,Gremaud Jérôme,PRESENT,,,,2021-07-12T00:00:00,2021,7,12,,CH,Ti,,,,,,,,,,,,46.56168,8.71024,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:13.775Z,2057.5,1.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:13.775Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.3_1,Leventina,CHE.21.3.17_1,Quinto,NE
3409543619,"Bärbel Koch (2022-05-08) INFOFLORA-TRAC-10540634. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10540634,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10540634,INFOFLORA-TRAC-10540634,,Koch Bärbel,PRESENT,,,,2021-07-10T00:00:00,2021,7,10,,CH,Ti,,,,,,,,,,,,46.46938,8.9034,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:41:57.345Z,1268.5,8.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:41:57.345Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.1_1,Acquarossa,NE
3409516703,"Sofia Mangili (2022-05-08) INFOFLORA-TRAC-10545122. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10545122,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10545122,INFOFLORA-TRAC-10545122,,Mangili Sofia,PRESENT,,,,2021-07-18T00:00:00,2021,7,18,,CH,Ti,,,,,,,,,,,,46.55846,8.97103,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:41:49.022Z,1029,10,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:41:49.022Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.2_1,Blenio,NE
3409491430,"Antonella Borsari (2022-05-08) INFOFLORA-TRAC-10396490. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10396490,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10396490,INFOFLORA-TRAC-10396490,,Borsari Antonella,PRESENT,,,,2021-06-18T00:00:00,2021,6,18,,CH,Ti,,,,,,,,,,,,46.55932,8.90583,3535,,,infospecies.ch:infoflora:155600,Eriophorum vaginatum L.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,Eriophorum,Eriophorum,,,vaginatum,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:43.863Z,1889,,,,,,,,true,false,2730185,2730185,6,7707728,196,1369,7708,2730118,,2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum vaginatum L.,,DWC_ARCHIVE,2022-09-09T00:42:43.863Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.2_1,Blenio,LC
3409491399,"Sofia Mangili (2022-05-08) INFOFLORA-TRAC-10395608. Banque de données des plantes vasculaires de Suisse, Info Flora",INFOFLORA-TRAC-10395608,,Info Flora,,INFOFLORA-TRAC,,Swiss National Databank of Vascular Plants,,HUMAN_OBSERVATION,,INFOFLORA-TRAC-10395608,INFOFLORA-TRAC-10395608,,Mangili Sofia,PRESENT,,,,2021-06-21T00:00:00,2021,6,21,,CH,Ti,,,,,,,,,,,,46.51435,8.90462,3535,,,infospecies.ch:infoflora:136900,Dianthus sylvestris Wulfen,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Dianthus,Dianthus,,,sylvestris,,,SPECIES,,,ICN,ACCEPTED,,,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,CH,2022-09-09T00:42:43.858Z,1331.5,3.5,,,,,,,true,false,3085419,3085419,6,7707728,220,422,2518,3085411,,3085419,Dianthus sylvestris,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,,DWC_ARCHIVE,2022-09-09T00:42:43.858Z,2022-07-08T16:02:57.892Z,false,,CHE,Switzerland,CHE.21_1,Ticino,CHE.21.2_1,Blenio,CHE.21.2.2_1,Blenio,NE
